order_detail_id,order_id,pizza_id,quantity
131558,51754,pz_0004,4
114035,48764,pz_0186,1
43226,69477,pz_0214,2
151444,1323,pz_0338,1
114782,25851,pz_0068,4
25080,23653,pz_0382,1
4841,122,pz_0043,1
83594,20893,pz_0147,2
57323,3959,pz_0339,1
157201,13916,pz_0011,1
66530,17038,pz_0226,1
30185,2064,pz_0244,3
162358,16743,pz_0322,4
81400,73693,pz_0119,2
88600,30236,pz_0152,2
17034,37834,pz_0216,1
59846,11778,pz_0097,1
99605,57169,pz_0282,1
69234,6937,pz_0240,3
43233,78150,pz_0066,1
151236,47265,pz_0144,1
125769,40360,pz_0209,2
62705,7232,pz_0135,2
113921,83100,pz_0295,2
181868,74239,pz_0322,1
119914,50399,pz_0066,1
6573,59921,pz_0014,1
129426,33688,pz_0022,1
4508,48357,pz_0137,1
47925,77948,pz_0279,1
171714,18380,pz_0034,2
181830,63838,pz_0264,3
16099,2332,pz_0195,3
184284,32064,pz_0295,1
175390,17592,pz_0034,3
57859,48074,pz_0261,1
99096,2924,pz_0155,1
3226,33919,pz_0064,2
87797,43519,pz_0229,1
66654,16311,pz_0236,1
130661,42526,pz_0069,1
29308,4904,pz_0348,4
129046,56933,pz_0048,2
91649,27757,pz_0063,
19353,64783,pz_0090,3
106007,79287,pz_0070,2
111393,5780,pz_0202,1
54715,61909,pz_0024,3
25529,50831,pz_0268,1
132695,61406,pz_0324,1
15743,24571,pz_0217,1
52374,44372,pz_0029,1
130972,55855,pz_0056,2
100876,82666,pz_0064,2
43828,11774,pz_0176,1
152463,14527,pz_0151,1
37049,18359,pz_0328,2
158960,74385,pz_0115,2
79787,63591,pz_0378,4
156899,78823,,2
148882,71657,pz_0011,2
78848,16873,pz_0156,2
27626,68567,pz_0124,2
15281,34620,pz_0255,1
7438,42214,pz_0178,2
114325,20949,pz_0205,3
105034,12858,pz_0167,1
157754,24513,pz_0200,1
72124,7335,pz_0263,2
132265,31256,pz_0089,1
118901,55456,pz_0037,1
97220,85123,pz_0136,1
112701,63801,pz_0323,1
155259,46170,pz_0215,1
63853,8288,pz_0173,1
34179,47230,pz_0203,2
110343,44409,pz_0264,2
17873,13849,pz_0339,1
78706,56941,pz_0073,2
141052,1171,pz_0335,2
33564,81521,pz_0109,1
24675,19207,pz_0092,1
173143,58352,pz_0015,1
190301,35145,pz_0372,1
67227,76329,pz_0156,3
93893,80660,pz_0021,1
180421,82086,pz_0121,2
191350,834,pz_0296,3
143169,18599,pz_0030,1
88680,37345,pz_0380,1
95893,48981,pz_0325,1
120742,68118,pz_0033,2
161362,49837,pz_0122,3
57938,28969,pz_0250,2
126969,34852,pz_0053,2
60827,6184,pz_0340,2
48241,15389,pz_0230,2
190562,77356,pz_0251,2
132838,5216,pz_0354,1
156464,19933,pz_0257,1
122119,42801,pz_0145,1
110331,9556,pz_0276,2
193861,60812,pz_0193,3
186539,76717,pz_0029,3
193743,16616,pz_0109,3
187904,63194,pz_0116,2
49541,45509,pz_0251,2
113971,39298,pz_0078,1
38739,27796,pz_0352,3
133080,25287,pz_0054,2
179382,44662,pz_0343,1
13250,18557,pz_0074,2
157578,11856,pz_0009,2
50490,23886,pz_0145,3
31594,71675,pz_0364,1
120480,71121,pz_0321,1
193528,20151,pz_0095,1
24691,5520,,1
107214,10750,pz_0003,1
1249,65448,pz_0146,1
164590,54714,pz_0126,1
22777,24006,pz_0248,2
120327,33964,pz_0016,1
151866,68947,pz_0246,3
177006,3031,pz_0133,1
19864,37798,pz_0118,1
177505,42927,pz_0163,4
83132,56540,pz_0034,1
165094,15235,pz_0118,1
182431,76729,pz_0324,1
156453,35648,pz_0250,1
182111,44369,pz_0236,2
31638,50203,pz_0121,1
12934,54055,pz_0269,1
184257,37598,pz_0299,3
40966,9417,,1
13495,39011,pz_0010,1
152704,48049,pz_0320,1
48267,40907,pz_0029,2
85386,7865,pz_0256,1
1913,24425,pz_0105,1
183094,72859,pz_0347,2
23560,11594,pz_0005,2
99054,22441,pz_0220,1
69313,39775,pz_0181,2
56508,13939,pz_0169,1
107405,31753,pz_0359,2
114666,27100,pz_0273,2
172810,78121,pz_0349,4
136553,12527,pz_0033,1
54654,50464,pz_0189,2
13672,84066,pz_0126,1
60794,70702,pz_0256,4
133285,6487,pz_0381,1
39631,28584,pz_0027,2
50337,47134,pz_0106,1
110447,50568,pz_0230,2
14796,46772,pz_0262,2
74232,68520,pz_0131,1
74151,31108,pz_0042,4
169727,15285,pz_0039,2
73596,85004,pz_0060,1
131178,25384,pz_0349,1
24983,70687,pz_0366,4
168055,71913,pz_0325,1
183215,73302,pz_0175,4
36765,35260,pz_0203,2
138286,5395,pz_0165,4
101429,27787,pz_0008,3
171745,38761,pz_0240,2
60788,76656,pz_0097,1
187245,13249,pz_0328,
23064,68045,,1
13365,53284,pz_0174,1
105344,42195,pz_0099,2
59116,28257,pz_0210,1
144711,64578,pz_0177,1
57578,77147,pz_0109,2
48949,1797,pz_0075,1
180956,48181,pz_0152,2
193218,19393,pz_0253,
9039,40854,pz_0036,2
174439,49913,pz_0209,2
162731,26710,pz_0022,2
191727,29086,pz_0384,2
190293,8385,pz_0340,1
165921,63219,pz_0052,2
51120,21988,pz_0104,1
19173,49125,pz_0267,1
45806,83706,pz_0227,1
146122,11446,pz_0382,2
101337,46029,pz_0141,4
27281,39945,pz_0316,3
186411,50319,pz_0091,1
188722,23063,pz_0259,3
12521,16254,pz_0067,2
181577,69736,pz_0134,2
91682,25545,pz_0357,4
19956,73627,pz_0178,2
180543,79617,pz_0009,1
19616,53894,pz_0321,1
123083,24845,pz_0246,1
162925,31869,pz_0354,1
30391,67471,pz_0012,3
89722,51309,pz_0299,1
19299,13517,pz_0348,2
183860,80612,pz_0286,2
71973,58131,pz_0198,1
57192,22769,pz_0265,3
62683,54609,pz_0333,1
122144,45943,pz_0024,2
166921,59513,pz_0111,2
13231,20650,pz_0310,1
126457,52589,pz_0037,1
51266,26155,pz_0123,1
72437,70533,pz_0342,1
158533,85205,pz_0369,1
39451,78884,pz_0278,1
141985,26565,pz_0078,2
120666,53682,pz_0177,4
107811,43961,pz_0388,2
114203,40760,pz_0056,2
144786,17051,pz_0020,2
160882,75860,pz_0217,2
77238,24054,pz_0031,1
4198,72470,pz_0003,1
107786,75132,pz_0241,1
149455,33088,pz_0008,2
26217,78549,pz_0319,1
105317,28478,pz_0099,2
92539,79200,pz_0328,2
43159,73994,pz_0104,1
83365,34081,pz_0266,2
75774,2344,pz_0049,3
171971,47304,pz_0159,1
97257,323,pz_0174,2
149012,42136,pz_0032,1
26589,17425,pz_0039,2
64433,68308,pz_0369,1
169911,17134,pz_0233,1
46024,80636,pz_0070,2
79629,69875,pz_0386,4
122057,21273,pz_0138,3
61529,14999,pz_0022,2
8100,75555,pz_0253,3
190960,46983,pz_0243,1
1227,28392,pz_0272,2
53591,44700,pz_0372,2
145930,48228,pz_0250,1
105104,19421,pz_0151,2
122556,66053,pz_0068,4
159771,53911,pz_0168,3
187876,41572,pz_0085,2
28025,8677,pz_0316,1
81699,74483,pz_0347,1
165057,2622,pz_0101,3
66534,47503,pz_0175,2
24862,31631,pz_0372,1
105316,72636,pz_0337,1
135430,57607,pz_0136,1
62126,20104,pz_0079,1
140204,9639,pz_0313,1
84813,36526,pz_0309,2
7667,26782,pz_0314,1
128259,41632,pz_0299,2
106642,51396,pz_0147,2
167603,80837,pz_0055,2
60290,42379,pz_0047,3
134953,16677,pz_0380,1
47716,29444,pz_0328,2
181772,35518,pz_0162,2
24072,21632,pz_0314,1
127263,17101,pz_0330,2
81538,59538,pz_0047,1
184190,44265,pz_0098,1
52655,29028,pz_0259,1
94177,61703,pz_0175,1
131432,28401,pz_0365,3
62465,23502,pz_0247,1
61587,37504,pz_0235,2
65452,21129,pz_0276,2
79150,80107,pz_0272,1
188371,55189,pz_0118,1
115940,78714,pz_0076,1
20192,57683,pz_0271,2
167819,82863,pz_0062,2
50208,22774,pz_0337,2
84570,47695,pz_0201,1
80987,72679,pz_0068,1
67754,13437,pz_0016,1
104506,22196,pz_0259,2
174621,6768,pz_0308,3
103149,70954,pz_0124,2
173693,70775,,1
103348,6093,pz_0133,1
187196,71845,pz_0377,3
9748,12133,pz_0028,1
189858,76548,pz_0343,2
181652,20855,pz_0175,1
23336,43988,pz_0214,2
182997,13740,pz_0156,2
24205,85337,pz_0016,2
131061,49083,pz_0360,1
14448,74681,pz_0038,2
66420,9249,pz_0211,1
120127,52321,pz_0299,2
153483,29508,pz_0316,1
13748,64487,pz_0360,2
19604,24758,pz_0209,2
76992,76073,pz_0065,2
24944,28746,pz_0034,1
122169,53482,pz_0300,1
77312,22817,pz_0253,2
37203,34427,pz_0001,2
178410,80366,pz_0118,1
101874,84899,pz_0120,1
132926,22239,pz_0171,1
64291,57829,pz_0115,2
13196,50619,pz_0060,1
136181,23838,pz_0286,2
16216,9174,pz_0336,1
94103,72727,pz_0193,3
135309,37109,pz_0065,1
142325,23605,pz_0205,4
119506,66633,pz_0354,2
6051,24351,pz_0021,1
143385,23468,pz_0076,4
183390,45946,pz_0284,1
21488,70734,pz_0003,1
166537,75464,pz_0178,2
91895,45707,pz_0168,2
124609,17189,pz_0185,1
172059,33037,pz_0241,1
38781,49585,pz_0182,1
92783,58360,pz_0139,2
74012,54582,,2
130606,21751,pz_0275,1
38779,82020,pz_0243,2
192655,25567,pz_0058,1
121597,21172,pz_0040,2
70956,58486,pz_0098,2
11980,70764,pz_0239,2
1602,58375,pz_0235,4
172080,63043,pz_0125,1
182115,73005,pz_0125,1
36271,5520,pz_0089,1
8352,159,pz_0387,1
192327,228,pz_0357,2
190361,75572,pz_0014,2
2054,38106,pz_0119,1
120447,51689,pz_0201,1
14610,15719,pz_0172,1
142982,46740,pz_0293,2
154406,76087,pz_0188,2
35682,50928,pz_0089,3
141039,59167,pz_0010,1
135870,71426,pz_0044,2
86686,76760,pz_0129,2
142066,7249,pz_0325,1
180942,38786,pz_0165,1
66405,29373,pz_0027,1
90366,845,pz_0109,
79240,26674,pz_0133,1
94002,27650,pz_0192,2
45384,9179,pz_0009,1
101336,68176,pz_0364,2
20086,44158,pz_0383,2
57183,45069,pz_0223,1
117125,13595,pz_0063,1
190204,25323,pz_0364,1
12549,84801,pz_0021,1
124972,27638,pz_0344,
80797,3963,pz_0038,1
32023,56481,pz_0332,3
137634,5118,pz_0226,2
183477,13065,pz_0239,3
77550,80150,pz_0275,1
154257,41961,pz_0079,1
26330,19514,pz_0124,2
119780,43013,pz_0326,3
176786,3372,pz_0121,1
74519,17447,pz_0281,2
51844,48993,pz_0113,2
139551,34100,pz_0127,2
147471,32311,pz_0143,1
159336,44654,pz_0351,1
46381,12151,pz_0308,1
21765,82601,pz_0175,1
18016,68295,pz_0091,4
28353,31426,pz_0367,2
152810,66077,pz_0182,2
119735,73757,pz_0337,1
168232,62337,pz_0386,4
150505,62586,pz_0130,1
133270,78879,pz_0375,1
85330,75812,,1
174297,64530,pz_0219,1
20052,81402,pz_0131,3
3157,34107,pz_0198,1
115800,26558,pz_0137,1
7544,4477,pz_0094,1
132068,12639,pz_0006,1
54035,30437,pz_0342,1
29880,35734,pz_0308,2
33153,34302,pz_0126,3
94236,33649,pz_0143,1
99267,67391,pz_0218,1
144154,83434,pz_0380,1
158958,36272,pz_0322,2
41230,15699,pz_0090,2
112668,10566,pz_0106,2
77623,17535,pz_0009,1
10826,12512,pz_0343,2
164169,56324,pz_0020,1
152056,17672,pz_0006,2
6002,36108,pz_0302,1
122281,3341,pz_0345,1
188853,72170,pz_0061,1
140349,73803,pz_0326,2
144403,22787,pz_0198,2
71175,44772,pz_0247,3
37091,45307,pz_0198,1
16728,84824,pz_0101,1
97624,34621,pz_0287,4
175577,42946,pz_0090,1
192774,35072,pz_0264,1
180305,5063,pz_0340,4
148874,56993,pz_0142,
38666,25308,pz_0239,1
143077,76688,pz_0231,1
177187,71811,pz_0177,1
51593,47051,pz_0128,1
192522,53152,pz_0351,1
44814,79167,pz_0039,2
17013,22849,pz_0316,2
56687,2072,pz_0112,1
89349,25163,pz_0166,2
66305,52316,pz_0384,1
32206,5118,pz_0192,1
162870,20835,pz_0362,1
145278,53176,pz_0062,3
8173,31344,pz_0151,2
47751,67498,pz_0062,2
110909,67906,pz_0178,2
94563,63408,pz_0074,1
146609,26902,pz_0334,2
88638,13193,pz_0017,1
187234,7372,pz_0152,1
120372,27036,,3
179354,79959,,2
155263,7356,pz_0209,1
75163,20767,pz_0214,3
172116,17151,pz_0264,2
18968,14887,pz_0251,1
16838,33759,pz_0201,1
148346,7996,pz_0155,1
117655,63102,pz_0131,1
99863,22177,pz_0288,3
17288,51343,pz_0323,2
183714,25865,pz_0349,3
3026,24604,pz_0020,1
25538,41557,pz_0021,1
91504,72757,pz_0004,1
84820,83361,pz_0238,1
31378,43529,pz_0030,2
78328,14712,pz_0153,1
165791,69840,pz_0017,1
106060,19569,pz_0076,2
185432,14506,pz_0382,2
31040,63013,pz_0087,2
113122,3928,pz_0006,1
8186,68519,pz_0087,2
79964,32208,pz_0044,2
30137,29298,pz_0146,2
128697,6009,pz_0178,1
166825,30278,pz_0070,2
186753,74815,pz_0157,1
178259,43545,pz_0368,2
86842,1022,pz_0329,3
102174,80797,pz_0120,1
167897,27140,pz_0222,1
83301,16691,pz_0352,1
62825,48461,pz_0169,1
109240,59834,pz_0296,1
16633,9249,pz_0318,1
40191,48107,pz_0226,1
84367,83533,pz_0370,2
7948,83773,pz_0075,1
42547,78264,pz_0049,3
129438,45361,pz_0032,1
86994,11675,pz_0139,2
53150,64763,pz_0288,3
131071,83603,pz_0102,1
193895,71175,pz_0246,1
79493,38647,pz_0285,2
94284,82235,pz_0363,1
103959,48295,pz_0157,3
43841,35742,pz_0084,1
156005,16070,pz_0272,1
31214,35400,pz_0110,1
6728,69443,pz_0202,2
70410,85083,pz_0068,2
155630,79444,pz_0230,2
156599,73099,pz_0253,2
63950,53372,pz_0223,1
113897,78605,pz_0204,1
184103,58239,pz_0016,3
16079,38168,pz_0067,1
71556,36327,pz_0274,1
191264,72308,pz_0079,3
74360,72626,pz_0077,3
25566,79748,pz_0253,4
140786,28053,,2
80136,80276,pz_0291,1
137113,45594,pz_0383,1
104703,16092,pz_0217,1
124349,43842,pz_0164,2
166583,55226,pz_0278,1
106106,58170,pz_0319,2
134368,49991,pz_0023,1
29985,50067,pz_0218,2
146440,57075,pz_0107,1
167135,38034,pz_0278,1
158397,37728,pz_0342,2
169211,70956,pz_0010,4
101817,33690,pz_0029,1
129098,20004,pz_0005,1
3276,59009,pz_0179,4
188507,48562,pz_0308,1
40352,64848,pz_0226,1
44391,56673,pz_0073,1
178662,82635,pz_0303,1
150917,18044,pz_0274,1
115142,54357,pz_0165,1
42685,16407,pz_0125,1
165582,5499,pz_0056,1
112678,80735,pz_0184,1
31398,64963,pz_0300,3
61479,36461,pz_0194,1
182404,68078,pz_0297,1
80547,16806,pz_0157,2
12140,9901,pz_0373,1
86060,23190,,4
14782,21551,pz_0101,1
99508,29850,pz_0061,1
190996,20676,pz_0263,3
2580,14579,pz_0177,2
78363,8882,pz_0379,3
91151,8272,pz_0023,
127673,45774,pz_0167,1
25023,67669,pz_0322,3
1096,48202,pz_0388,
180598,65085,pz_0336,1
120604,78642,pz_0311,2
86711,60469,pz_0052,3
105704,36817,pz_0172,3
91412,25543,pz_0273,1
42747,4150,pz_0208,3
96676,5878,pz_0031,2
74425,43321,pz_0146,1
31163,66112,pz_0253,2
26070,63856,pz_0326,2
138012,84669,pz_0179,2
3012,36531,pz_0238,1
154258,36338,pz_0378,1
93911,70044,pz_0177,1
175751,15190,pz_0084,2
192033,9136,pz_0112,1
79782,51868,pz_0086,1
193075,78778,pz_0164,2
192069,56065,pz_0348,2
28000,78542,pz_0383,1
12047,17207,pz_0235,2
87082,55994,pz_0039,1
92975,53460,pz_0130,2
100124,69813,pz_0207,2
192859,59351,pz_0302,2
4835,76495,pz_0010,2
161366,25420,pz_0265,2
12532,69139,pz_0031,1
38008,58132,pz_0086,1
167202,67774,pz_0165,2
70025,60294,pz_0066,2
57072,18689,pz_0102,2
109747,79646,pz_0167,1
157136,80405,pz_0036,1
191726,47231,pz_0075,1
11265,26958,pz_0088,2
26126,35583,pz_0027,2
188871,4297,pz_0074,4
128957,30207,pz_0051,1
38402,20194,pz_0099,2
60148,6968,pz_0058,1
4616,52770,pz_0229,2
185563,41762,pz_0010,2
27987,45291,pz_0218,2
80700,25820,pz_0153,1
97123,17166,pz_0108,1
84713,51863,,1
42679,48909,pz_0073,1
178349,67526,pz_0042,2
91494,50450,pz_0144,1
6952,47519,pz_0047,1
151556,34584,pz_0098,1
132646,1884,pz_0299,1
166162,49269,pz_0129,1
65353,46763,pz_0082,1
78983,53876,pz_0187,2
124978,22753,pz_0298,3
46147,64955,pz_0087,1
79109,4982,,2
109605,69849,pz_0054,3
116723,10950,pz_0212,2
24483,5811,pz_0357,2
9688,19619,pz_0322,1
126859,468,pz_0123,1
153998,78121,pz_0201,2
152219,3596,pz_0150,1
138840,14186,pz_0115,2
49249,3061,pz_0375,1
59897,12892,pz_0137,2
132085,18033,pz_0211,2
112163,26013,pz_0025,1
63623,36881,pz_0254,2
149062,44099,pz_0133,1
126287,80533,,1
104134,47794,pz_0034,1
49228,13759,pz_0182,3
56370,58347,,4
51112,35771,pz_0290,2
116101,80731,pz_0015,2
188356,55175,pz_0101,1
4882,12952,pz_0170,4
22975,60405,pz_0110,1
1436,16149,pz_0137,1
17598,83274,pz_0354,3
114649,58653,pz_0035,4
63495,37109,pz_0081,2
8816,5977,pz_0321,1
85882,41641,pz_0316,1
34192,18710,pz_0237,1
192309,51018,pz_0194,2
133001,12485,pz_0184,1
71489,72856,pz_0026,4
177877,14561,pz_0323,1
37534,16825,pz_0037,1
147110,30970,pz_0110,1
185981,34461,pz_0076,2
137423,61972,pz_0185,4
19611,22492,pz_0030,1
9199,58573,pz_0369,2
176086,39678,pz_0074,1
152058,70170,pz_0214,3
138483,3522,pz_0082,1
2428,476,pz_0338,1
60265,18415,pz_0186,1
67153,6806,pz_0384,1
104649,72277,pz_0001,4
2152,42803,pz_0217,1
68200,49667,pz_0135,1
129583,44158,pz_0057,1
104827,53970,pz_0292,1
82525,15622,pz_0345,2
158943,52589,pz_0023,2
22094,23033,pz_0341,2
165735,27189,pz_0328,1
145647,29371,pz_0367,1
119724,29447,pz_0385,4
8039,84263,pz_0362,2
122118,7896,pz_0030,1
154842,43492,pz_0218,1
128391,54806,pz_0278,3
186084,85055,pz_0200,2
184881,56155,pz_0002,1
37447,10016,pz_0225,2
157113,40519,pz_0331,1
72282,33054,pz_0361,2
123187,12814,pz_0330,1
150472,52796,pz_0104,1
57852,28465,pz_0243,1
111688,32377,pz_0115,1
13287,51108,pz_0351,1
105537,47378,pz_0234,1
129931,57925,pz_0356,1
40461,61047,pz_0322,1
100501,79764,pz_0137,1
172806,54692,pz_0058,2
46835,64316,pz_0111,2
166740,76896,pz_0005,2
28828,64400,pz_0029,1
131295,60083,pz_0095,3
134408,31726,pz_0244,1
174351,2058,pz_0099,1
6152,74317,pz_0053,3
56461,25106,,1
124888,31784,pz_0345,3
27989,26998,pz_0036,4
83302,40263,pz_0100,3
37619,47768,pz_0333,1
159087,39858,pz_0201,1
188328,41917,pz_0341,2
18420,47938,pz_0003,2
182848,62743,pz_0189,1
115151,41340,pz_0252,2
152632,24765,pz_0188,1
48343,51426,pz_0156,1
130503,21722,pz_0119,1
163812,35398,pz_0216,1
123427,38785,pz_0077,1
30324,24943,pz_0254,1
57668,61642,pz_0139,4
129581,41014,pz_0207,1
154199,1709,pz_0154,2
20931,13837,pz_0269,1
110499,63084,pz_0106,4
95855,45326,pz_0361,4
30978,49638,pz_0267,1
93332,53719,pz_0010,1
87012,36668,pz_0016,2
16274,3459,pz_0270,2
118864,63634,pz_0222,1
76124,58781,pz_0066,4
85303,48474,pz_0190,1
106735,6430,pz_0097,1
3330,38001,pz_0278,1
150324,43322,pz_0260,1
2334,22212,pz_0053,1
92058,53141,pz_0060,2
161602,66668,pz_0124,
121622,16963,pz_0297,1
186712,10479,pz_0033,2
5735,8186,pz_0147,1
122977,22284,pz_0019,1
17308,763,pz_0149,1
98915,50854,pz_0295,2
112426,58205,pz_0065,1
81525,9703,pz_0192,1
89904,34459,pz_0198,1
39849,66200,pz_0176,1
17374,18741,pz_0050,2
58187,34129,pz_0224,1
133093,60012,pz_0361,3
190659,53877,,4
159144,50540,pz_0363,1
125087,596,pz_0144,2
40324,4576,pz_0048,1
170574,4154,pz_0218,1
37021,19372,pz_0083,2
174502,33053,pz_0008,4
39021,37123,pz_0121,3
121489,69817,pz_0094,2
121550,65121,pz_0254,3
83731,22461,pz_0289,1
109292,9051,pz_0014,1
75908,58865,pz_0253,1
168001,22865,pz_0277,1
148793,81,pz_0010,3
95397,43339,pz_0098,2
97573,46963,pz_0290,2
137639,41310,pz_0361,1
21245,21649,pz_0308,1
79223,1570,pz_0208,1
172427,54315,pz_0263,1
174298,83615,pz_0221,1
193183,49980,pz_0377,2
179759,62789,pz_0064,4
91192,45799,pz_0009,1
60167,49943,pz_0298,1
118990,73769,pz_0371,1
161272,15882,pz_0017,1
9459,35084,pz_0388,1
106186,82467,pz_0004,2
82018,32279,pz_0293,1
159751,42598,pz_0004,1
20955,72518,pz_0314,2
78362,44785,pz_0249,1
82249,73854,pz_0137,1
35960,1763,pz_0219,2
178060,70230,pz_0250,1
136666,955,pz_0221,1
80513,70920,pz_0297,2
72944,11191,pz_0179,2
189192,21106,pz_0266,4
157839,67943,pz_0138,2
22517,11571,pz_0037,1
139523,53955,pz_0139,1
90685,63762,pz_0129,3
61680,45415,pz_0082,4
193234,70910,pz_0359,1
60480,9729,pz_0355,1
35353,19572,pz_0343,2
163506,46583,pz_0170,1
93872,7017,pz_0234,2
180204,77615,pz_0127,1
158834,17900,pz_0002,1
173121,3357,pz_0115,4
155949,32286,pz_0387,1
133972,31695,pz_0052,1
4789,83040,pz_0336,2
43412,5236,pz_0338,3
6211,38213,pz_0062,1
114552,60107,pz_0238,1
86957,12423,pz_0286,2
97979,48527,pz_0208,2
105932,58391,pz_0237,2
91613,61810,pz_0382,2
146493,31280,pz_0091,1
19324,77630,pz_0280,4
43510,41950,pz_0116,3
136985,12552,pz_0210,1
102061,81893,pz_0174,1
76670,21610,pz_0006,3
60663,81103,pz_0297,2
146558,32688,pz_0265,1
182300,51030,pz_0109,1
149461,62930,pz_0381,2
23062,77115,pz_0241,1
135202,52235,pz_0366,3
69861,23021,pz_0186,1
90197,5571,pz_0018,2
181676,48949,pz_0266,1
127561,12254,pz_0165,1
183343,42558,pz_0282,3
32025,57204,pz_0080,1
32273,38058,pz_0174,1
82339,35854,pz_0313,1
75737,35208,pz_0229,2
170707,44560,pz_0371,2
158016,78514,pz_0188,1
76304,20389,pz_0340,2
60490,39713,pz_0324,2
57463,60983,pz_0059,1
143994,17728,pz_0101,1
44304,68542,pz_0197,1
140845,6351,pz_0110,1
142051,2120,pz_0253,1
46696,17131,pz_0127,2
193355,42482,pz_0144,3
57522,10386,pz_0048,1
71212,39120,pz_0093,1
151029,82540,pz_0368,2
130867,62860,pz_0162,1
7756,67271,pz_0317,1
124546,11703,pz_0251,1
163236,17664,pz_0225,2
106476,83487,pz_0291,2
154575,30709,pz_0150,2
191928,58830,pz_0172,1
158489,29496,pz_0073,3
183261,32505,pz_0261,1
42777,42062,pz_0125,2
159633,62778,pz_0145,1
131164,67093,pz_0302,4
179255,55090,pz_0188,1
187372,11247,pz_0388,2
92045,19083,pz_0054,1
121839,29667,pz_0007,3
69702,79516,pz_0066,1
31331,51280,pz_0328,1
124611,17847,pz_0228,1
103037,34713,pz_0318,1
94774,46213,pz_0058,1
173660,307,pz_0314,1
189596,80761,pz_0104,1
34235,56975,pz_0177,1
129703,3340,pz_0147,1
57874,77208,pz_0008,2
19985,37661,pz_0068,1
37150,84539,pz_0179,2
179374,10530,pz_0032,3
113029,21643,pz_0078,1
29545,67052,pz_0081,1
125454,4483,pz_0366,1
74637,11220,pz_0089,1
45755,23459,pz_0314,2
9733,74577,pz_0041,2
141487,28356,pz_0378,1
109836,65912,pz_0141,3
63908,3618,pz_0345,2
89664,72608,pz_0357,1
12044,54270,pz_0369,3
166554,8137,pz_0336,1
78487,49791,pz_0252,2
92977,2123,pz_0258,1
34491,28702,pz_0332,2
154497,80184,pz_0228,1
145401,49941,pz_0218,1
187472,28620,pz_0239,2
169744,22381,pz_0316,2
151572,13797,pz_0250,1
152031,44798,pz_0169,1
173250,60524,pz_0295,2
25530,84273,pz_0088,1
182709,60518,pz_0152,4
170893,51380,pz_0149,2
31910,43338,pz_0139,3
169633,80682,pz_0121,3
49596,58918,pz_0134,3
95714,15355,pz_0180,1
179788,27986,pz_0056,1
187398,47830,pz_0020,1
6422,56849,pz_0293,4
190292,21503,pz_0114,3
22904,601,pz_0131,1
143576,43169,pz_0039,1
100865,54084,pz_0298,1
173871,7152,pz_0280,2
181494,84209,pz_0172,2
119538,53325,pz_0351,1
36281,31940,pz_0088,3
121655,16003,pz_0239,1
140528,28884,pz_0347,1
127636,54029,pz_0111,1
150542,58448,pz_0028,2
52745,59189,pz_0296,1
28720,33159,pz_0112,2
25715,19678,pz_0231,2
15525,27862,pz_0049,3
100082,1080,pz_0312,1
40875,24193,pz_0314,3
162882,31766,pz_0064,1
7524,79970,pz_0044,2
180655,32298,pz_0203,1
28715,68541,pz_0235,2
144484,67873,pz_0138,1
162858,19448,pz_0070,2
137982,79436,pz_0191,2
8610,23227,pz_0331,1
23026,11750,pz_0190,1
24180,75874,pz_0225,2
88097,49132,pz_0331,1
154458,44214,pz_0316,2
29578,62552,pz_0306,1
136155,10175,pz_0026,1
71331,40659,pz_0123,1
171937,14556,pz_0144,3
94541,65295,pz_0348,3
147258,29120,pz_0383,1
173426,15455,pz_0314,3
51694,10355,pz_0346,2
24530,33923,pz_0141,1
40964,45967,pz_0150,1
70490,31886,pz_0111,1
35994,70986,pz_0043,3
100610,18537,pz_0085,1
75753,37343,pz_0173,1
106736,71738,pz_0178,3
125896,28303,pz_0071,4
8445,34723,pz_0306,1
85462,11289,pz_0254,3
157381,38143,pz_0192,4
47269,69608,pz_0022,2
168890,38768,pz_0063,1
121603,60110,pz_0092,1
168647,26089,pz_0284,2
1609,78404,pz_0052,1
154827,18446,pz_0193,1
5547,40539,pz_0011,2
140080,74337,pz_0194,1
180973,28959,pz_0119,1
30652,40262,pz_0251,3
115434,6107,pz_0158,2
135759,38315,pz_0003,3
46752,60791,pz_0047,1
74799,35730,pz_0236,1
16063,10797,pz_0158,1
160774,73692,pz_0334,2
91610,18897,pz_0083,1
144639,11020,pz_0116,3
126154,36725,pz_0078,2
187478,16374,pz_0088,2
54465,11603,pz_0358,1
95715,3717,pz_0298,1
106304,32818,pz_0316,1
139593,76446,pz_0288,1
146256,60468,pz_0151,1
156071,42413,pz_0126,4
65954,81166,pz_0217,1
177823,58166,pz_0046,2
7534,11471,pz_0176,1
188362,44683,pz_0008,2
118364,18407,pz_0131,1
147439,57743,pz_0379,1
8763,52121,pz_0233,3
102611,20069,pz_0288,2
8293,57469,pz_0307,2
48964,76040,pz_0020,1
170329,42579,pz_0124,1
28729,41845,pz_0258,3
50089,40852,pz_0376,1
121877,79989,pz_0084,2
96667,28554,pz_0188,1
113021,7557,pz_0372,1
112751,61495,pz_0266,1
169346,63723,pz_0359,2
94409,25411,pz_0201,1
101449,59519,pz_0086,1
26669,35467,pz_0100,1
71332,63911,pz_0230,1
63754,32732,pz_0372,1
148432,83588,pz_0211,2
44582,73452,pz_0238,1
149872,58441,pz_0172,2
190683,32348,pz_0268,4
126391,4440,pz_0093,2
84107,56081,pz_0015,1
