order_id,date,time
32143,04/05/2023,18:53:49
44536,2023-04-08,20:59:49
58152,2023-06-09,18:48:28
821,2023-03-15,21:14:42
8045,2023-04-28,
17297,2023-09-11,13:39:25
33363,2023-09-25,19:27:18
8701,2023-01-04,19:42:05
50720,2023-03-16,13:43:55
42976,2023-03-30,18:28:48
11604,2023-05-16,17:33:32
34892,2023-01-09,13:11:37
36743,2023-03-29,14:12:20
41345,2023-03-30,12:11:26
36291,2023-09-17,16:50:51
27353,2023-09-14,16:41:00
51744,2023-04-24,19:32:47
71372,2023-11-02,20:41:01
16527,2023-09-21,14:45:21
55814.0,2023-03-01,15:55:14
26048,2023-10-10,15:42:51
40833,2023-09-30,19:26:19
34863,2023-08-05,20:24:00
13852,2023-02-28,17:29:44
11086,2023-06-04,19:38:56
18128,03/29/2023,13:44:48
30988,,22:15:04
29663,06/16/23,20:29:33
64412,,19:59:12
51010,2023-12-19,17:24:28
3674,2023-04-17,20:05:11
47342,2023-11-29,13:55:49
46656,2023-03-30,13:29:29
70980,2023-12-04,
38010,2023-12-20,19:19:35
77757,2023-10-01,21:05:38
60489,2023-06-16,20:43:27
67564,2023-09-11,18:50:24
35805,2023-10-31,17:18:07
70648,09-09-2023,13:41:28
65042,2023-09-29,22:22:03
45294,07/29/2023,21:27:27
77845,2023-08-27,22:31:59
10985,2023-09-01,20:29:35
42688,2023-01-14,17:37:22
33524,2023-01-16,18:46:05
43793,2023-09-20,19:08:07
40276,2023-08-02,19:07:37
80649,2023-06-14,22:56:00
56798,2023-03-24,21:14:53
52654,2023-03-04,21:29:17
54644,2023-04-24,19:58:25
64968,2023-08-08,19:33:41
84842,2023-12-27,20:04:36
23654,2023-07-22,17:37:22
34426,2023-01-09,19:06:10
32053,2023-10-07,21:19:48
85223,2023-12-02,22:06:51
40075,2023-06-24,18:18:14
61755,2023-11-14,16:59:37
2492,2023-07-16,20:30:16
76215,2023-06-04,17:46:21
49289,2023-12-06,15:10:19
69414,2023-03-12,20:07:29
72768,2023-09-09,13:10:53
65753,2023-01-14,20:30:59
13049,2023-12-23,21:58:08
49800,2023-11-27,19:16:11
29914,2023-05-31,12:11:15
8633,2023-06-18,16:50:38
20325,2023-03-26,20:52:27
15127,2023-05-24,18:32:51
17784,2023-02-17,20:58:52
45485,2023-03-05,12:24:00
31461,2023-06-09,20:38:48
28380,2023-06-22,19:03:05
38308,2023-06-08,17:16:05
74509,2023-03-30,20:21:03
43409,2023-03-19,18:53:39
36363,08/07/23,13:29:41
13633,2023-06-24,17:55:10
12075,2023-05-05,18:50:59
27689,2023-08-14,18:32:27
78506,2023-02-19,13:12:29
85339,2023-08-26,19:15:15
57021,2023-11-10,
42673,2023-05-29,13:26:15
65357,03/09/2023,14:35:20
77046,2023-06-23,15:49:58
42180,2023-04-07,12:56:04
49897,2023-12-16,14:39:03
63228,2023-03-23,20:02:21
7269,2023-10-19,15:47:34
21297,2023-12-06,11:20:16
26747,2023-06-15,12:06:49
13316,2023-07-25,17:12:24
55541,2023-03-05,18:34:10
71695,2023-11-06,14:11:05
15250,2023-11-28,18:31:45
68844,2023-08-13,20:17:09
54784,2023-04-09,12:03:56
21685,2023-12-18,22:31:53
15407,2023-09-01,21:57:21
64594,2023-08-20,18:39:24
71511,2023-02-03,17:42:38
81683,2023-09-13,19:58:07
26362,2023-05-18,17:59:11
2874,2023-09-28,17:40:36
58463,2023-04-13,12:32:26
9222,2023-08-10,16:21:10
30668,2023-07-10,15:03:27
62485,2023-03-24,11:35:42
53110,2023-06-14,22:25:12
51189,2023-08-25,21:13:00
24659,2023-12-14,19:05:34
64935,2023-09-27,19:54:12
32611,2023-06-07,18:30:44
51550,2023-06-23,21:46:54
31771,2023-11-22,14:55:36
21463,2023-07-11,20:40:59
16986,2023-10-12,20:13:45
60902.0,12/12/23,13:47:53
6477,2023-10-19,17:54:13
1238,2023-08-09,20:45:44
9352,2023-11-13,19:21:19
43746,2023-09-28,13:20:42
49995,2023-01-09,21:21:38
11658,2023-01-25,13:51:35
11462,2023-05-18,21:44:55
49731,2023-10-12,13:44:03
60809,2023-05-19,21:19:56
33739,2023-08-02,21:55:46
52158,25-12-2023,18:40:14
78815.0,2023-11-19,17:57:33
32680,2023-07-07,20:39:15
23192,2023-01-02,22:25:45
22862,2023-11-02,19:15:34
39449,2023-09-09,17:56:35
65626,2023-06-25,15:16:11
1694,2023-01-28,19:30:33
82345,2023-02-03,21:21:32
20087,2023-09-11,17:49:02
34530,2023-06-19,19:59:11
3832,06/20/2023,18:32:50
72477,2023-03-22,14:21:51
71994.0,,13:27:06
72393,2023-05-19,16:51:47
40343,2023-02-04,14:39:02
77418,2023-02-09,18:00:11
6230,2023-01-02,18:59:06
68725,2023-07-28,20:59:06
1629,2023-07-25,19:59:00
64849,2023-07-28,13:53:51
44859,27-11-2023,19:05:26
76699,2023-04-30,19:19:06
7687,2023-02-07,19:35:50
56781,2023-06-14,16:32:28
13456,2023-11-14,21:01:57
32566,09/10/2023,11:49:54
41947,2023-01-29,13:00:26
37054,2023-08-29,18:47:25
5460,2023-08-11,21:40:59
47492,2023-04-19,12:50:27
12795,2023-12-09,18:41:00
55270,2023-11-29,21:43:07
13666,03/16/23,17:30:31
5806,2023-11-17,18:48:21
18152,2023-06-15,16:34:56
12727,12/30/2023,19:37:48
26792,2023-09-10,13:22:52
47989,2023-05-10,13:34:38
81395,2023-06-05,21:28:19
32714,2023-12-05,20:56:31
12639,2023-07-12,19:57:55
73229,2023-10-02,14:10:46
84849,2023-12-09,21:34:35
39727,2023-11-04,14:21:11
31842,2023-07-17,22:06:13
41108,2023-08-16,11:48:14
4160,2023-09-23,18:19:42
41895,2023-05-24,17:18:02
48859,2023-08-29,19:05:45
43203,2023-03-14,13:48:15
47128,2023-05-23,15:14:15
53854,,15:57:35
40944,2023-07-13,20:07:56
29986,2023-05-01,18:06:05
83757,2023-12-11,19:44:23
52876,2023-11-07,21:38:10
57373,2023-02-10,11:46:46
22067,2023-05-28,18:47:21
31057,2023-03-18,19:01:05
25775,2023-12-08,12:57:12
36176,2023-08-25,17:17:38
51050,2023-02-18,14:39:01
37888,2023-02-09,18:20:29
44234,2023-07-29,17:09:39
51908,2023-09-03,14:50:16
77981,31-12-2023,13:08:35
27854,2023-12-28,12:25:33
72684,2023-06-05,21:06:37
47255,01/29/23,21:12:03
32620,2023-04-07,20:56:52
30943,2023-04-13,17:49:45
52515,2023-08-29,19:01:02
51191,2023-06-22,14:01:30
61505,2023-06-13,19:44:56
32303,2023-02-23,15:49:55
22416,2023-07-10,19:44:23
24436,2023-03-20,16:55:50
44226,2023-10-01,20:39:10
3656,2023-02-23,12:48:43
59231,2023-08-28,21:58:51
19016,2023-12-17,20:30:15
63006,2023-12-01,13:53:01
15484,2023-06-09,20:06:38
28295,2023-03-01,17:35:09
17935,2023-07-14,18:29:42
75167,2023-07-29,20:29:48
75943,2023-05-18,14:37:09
67727,2023-09-12,18:24:54
403,,18:01:52
82582,2023-04-02,13:19:43
76453,12/08/2023,
26871.0,2023-06-06,21:51:23
3172,,
56848,2023-10-29,17:51:16
64670,2023-03-31,16:31:07
78021,2023-01-10,18:13:03
56669.0,2023-05-17,16:18:11
49163,2023-12-12,22:53:59
74129,2023-03-25,19:51:33
46269,2023-02-27,20:27:04
30840,2023-01-14,12:23:53
25438,2023-12-11,13:00:53
17028,2023-02-22,17:07:17
36105,2023-03-29,16:11:52
61728,2023-03-29,22:30:57
61317,2023-05-25,14:01:26
4108,01-01-2023,22:31:41
19977,2023-01-25,13:03:16
27243,2023-05-21,13:56:58
25651,2023-01-05,17:51:41
49553,2023-12-09,15:46:01
12303,2023-10-17,14:19:33
38397,2023-01-25,14:48:06
46423,2023-08-27,13:11:33
52697,2023-01-30,20:53:51
48662,2023-04-30,20:52:33
47260,2023-12-13,13:53:24
28265,2023-02-22,20:33:21
83793,2023-05-29,19:38:04
1935,2023-05-07,21:36:16
20063,2023-08-06,14:41:42
24689,2023-07-08,20:04:43
57015,2023-02-14,21:45:41
5101,2023-01-02,22:37:25
39830,08-06-2023,13:03:45
3618,2023-01-27,22:11:57
53128,2023-08-03,13:55:37
35538,2023-07-22,19:05:02
56150,2023-01-09,16:57:46
23903.0,2023-07-18,21:07:33
80467,2023-08-18,13:26:25
11966,2023-10-19,13:47:27
33470,2023-05-28,20:49:50
59279,2023-04-04,17:13:18
14610,2023-11-08,16:32:43
30129,2023-05-18,13:15:07
12185,17-12-2023,16:47:33
4941,2023-01-05,21:39:32
61056,2023-08-31,22:38:42
1204,2023-08-17,18:36:39
24337,2023-06-22,20:35:49
32265,2023-10-12,12:06:40
55065,2023-08-22,11:34:29
51991,2023-11-16,20:54:04
76017,2023-05-27,22:58:10
29832,2023-08-06,16:47:50
57433,2023-04-23,17:56:34
78138,2023-06-14,13:18:33
19667,2023-10-22,17:36:55
70876,2023-05-07,19:04:12
54901,2023-06-07,11:19:03
83258,2023-12-18,21:33:48
38612,2023-12-29,20:24:41
28039,2023-10-10,13:20:09
65310,2023-02-12,13:25:13
74302,2023-06-12,18:46:37
15990,2023-07-29,19:00:19
17475,2023-01-18,13:28:13
69791,2023-11-01,20:47:46
15790,2023-04-08,17:03:37
452,2023-09-03,19:52:41
85337,2023-06-27,13:55:33
46186,2023-01-21,13:12:06
71226.0,2023-05-17,12:53:14
84101,2023-02-05,13:32:33
55776,2023-04-25,20:44:55
81273,2023-12-22,18:39:56
6020,2023-10-01,17:44:49
52070,27-12-2023,18:25:12
63496,2023-05-01,18:27:50
66322,2023-07-19,17:18:04
85382,2023-04-29,14:16:15
80738,2023-05-13,18:29:53
59381,2023-06-30,13:34:01
85056,2023-06-04,18:22:45
57115,2023-04-18,14:23:05
61269.0,2023-12-25,17:45:48
69354,2023-03-28,19:42:30
55329.0,2023-06-01,12:57:22
27275,2023-08-22,20:56:32
43188,2023-04-26,13:13:18
20456,2023-09-11,19:59:36
26879,2023-05-26,16:54:10
1257,2023-01-26,13:26:08
7537,01/26/23,18:41:34
64041,2023-08-21,20:03:25
37871,2023-11-30,17:36:35
60598,2023-10-03,11:14:07
43402,,20:29:26
29819,2023-10-28,22:20:12
77986,2023-07-29,14:54:36
48458,2023-10-10,20:28:44
58388,29-09-2023,21:08:50
3787,2023-11-06,19:04:31
70637,2023-12-16,14:23:43
64748,2023-08-11,12:02:14
68809,2023-08-27,11:11:09
66314,01/14/2023,19:05:27
32646,2023-08-02,19:43:12
84094,2023-07-22,13:51:52
40766,2023-08-12,18:18:49
21817,2023-09-06,19:19:36
18136,2023-01-26,20:40:59
54039,2023-09-19,20:29:59
64853,2023-12-29,21:18:18
59933,2023-06-26,20:57:13
65106,2023-09-23,19:56:51
26465,2023-02-02,15:05:26
67495,2023-03-21,20:25:37
59181,2023-11-14,20:55:02
45115,2023-09-21,19:47:50
24055,2023-07-05,
30519,2023-07-14,19:42:17
18816,2023-12-07,13:59:41
75572,2023-05-21,13:37:25
19375,2023-03-22,21:27:07
43532,2023-12-02,15:54:52
13199,2023-09-30,20:32:18
41125,2023-03-13,20:57:07
64835,2023-01-23,15:10:32
32588,2023-02-03,13:31:30
6385.0,2023-01-20,14:50:13
39422,2023-05-12,19:15:21
57308,2023-10-11,14:29:12
73105,2023-11-14,16:51:55
40543,2023-03-31,17:00:18
70993,2023-08-01,15:56:31
3516,2023-03-10,20:50:07
30226,2023-05-18,13:10:18
61973,2023-11-05,17:48:03
33339,2023-07-20,16:37:34
11927,2023-04-18,13:31:57
64984,2023-05-16,17:19:02
18904,2023-05-19,18:49:30
25898.0,08/31/23,21:46:04
18105,2023-02-02,20:07:54
17562,2023-06-28,20:07:20
12469,2023-05-19,20:50:24
42058,,13:57:46
64261,2023-05-03,7:5:3
34317,03/08/23,19:51:08
10024,2023-07-21,22:12:19
78163,2023-08-30,14:05:37
78717,2023-02-04,19:06:52
36306,2023-05-12,14:53:56
11316,,16:30:54
3577,2023-01-14,15:27:43
52687,2023-08-19,18:06:43
43175,2023-09-21,15:31:03
19468,2023-04-05,11:27:00
48942,2023-12-03,21:53:43
79897,2023-12-26,20:41:00
53485,2023-03-31,13:54:55
38959,2023-09-01,20:06:25
15026,2023-12-30,18:29:12
34502,2023-12-25,13:47:11
42961,2023-03-25,21:39:57
56735,2023-05-31,14:19:26
32428,,20:49:26
6919,2023-03-18,21:10:46
42209,2023-05-25,17:06:32
25882,2023-03-20,14:24:51
84665,2023-07-31,18:59:31
54822,2023-05-14,19:06:30
58280,2023-03-07,17:43:37
42984,2023-04-28,15:51:43
61054,2023-04-05,13:06:27
16979,2023-01-12,13:44:31
34410,2023-02-16,21:06:59
12915,2023-05-20,20:27:06
42112,2023-09-27,20:38:29
84213,2023-05-27,18:58:55
55904,28-03-2023,19:19:37
18272,11/21/23,20:26:07
46432,2023-12-23,20:21:36
22320,2023-05-26,19:45:46
15714,2023-07-21,11:37:38
73547,2023-02-17,20:21:01
69422,2023-04-26,22:46:50
42671,2023-03-03,16:36:50
83298,2023-03-26,13:27:10
19167,,12:39:12
69640,2023-01-10,20:20:22
58915,04-09-2023,18:19:01
7862,2023-04-16,17:19:55
30989,2023-03-17,21:50:22
31016,2023-12-07,21:19:15
63582,2023-09-16,15:40:21
42195,2023-02-01,15:27:21
4040,2023-08-29,16:56:33
48356,2023-09-01,17:16:34
32521,2023-12-13,15:10:32
76788,01/23/2023,14:12:14
30248,2023-08-26,20:47:52
65317,2023-07-01,15:05:17
10765,2023-03-13,18:47:35
62322,2023-04-23,18:41:50
83505,2023-03-03,20:08:49
20364,2023-08-27,12:53:17
50550,2023-10-30,19:34:54
11510,2023-06-05,13:05:52
45255.0,2023-02-21,14:32:57
41911,2023-01-10,17:00:54
73439,2023-11-14,18:24:44
25543,2023-01-18,17:53:37
2530,2023-01-07,20:55:53
21241,2023-06-14,19:36:15
46205,05/27/23,12:54:23
77984,2023-02-02,
42735,2023-03-30,17:59:46
525,2023-11-04,18:38:50
33031,2023-03-11,18:26:49
38489,2023-03-21,20:27:46
71666,2023-12-20,15:12:31
68318,2023-10-03,13:09:00
45344,2023-02-05,13:09:04
46046,2023-01-03,22:54:36
41307,2023-06-11,20:39:26
48566,,20:33:08
83023,2023-09-13,20:22:55
48654,2023-01-18,18:54:39
28350,2023-08-31,21:42:37
81708,2023-11-23,12:52:43
61234,2023-07-10,19:53:02
61720,2023-02-02,19:42:32
29786,2023-11-06,16:59:15
7135,2023-10-30,20:42:37
76186,2023-09-17,
71335,2023-06-27,20:39:25
56654,2023-05-29,13:13:35
76460,2023-10-26,17:14:00
35328,2023-12-15,18:23:42
57357,2023-03-03,19:37:53
74286,08-03-2023,11:01:40
29732,2023-02-28,14:31:50
83665,2023-11-28,14:58:49
70601,2023-12-11,13:20:17
62679,2023-01-28,21:23:09
71260,2023-03-07,18:26:30
56684,2023-05-21,15:00:26
79634,2023-04-07,17:58:06
1126,2023-11-30,21:00:42
30020,2023-02-23,19:45:25
20615,2023-02-23,14:31:26
17893,2023-06-15,20:58:59
24575.0,21-06-2023,13:35:21
15489,2023-03-18,13:52:28
23767,2023-11-25,21:49:08
32233,2023-02-11,17:25:58
37518,2023-07-29,19:55:50
51819,2023-10-11,13:21:34
62408,2023-06-19,13:37:15
76567,2023-03-11,17:19:32
53860,2023-04-28,15:03:01
421,2023-08-04,16:42:16
22898,2023-03-05,21:49:53
6078,09/05/23,22:55:13
52621,2023-01-16,17:13:26
19902,2023-07-12,14:16:42
69219,2023-07-14,18:57:11
73337.0,2023-08-14,14:26:21
13320,05/08/2023,20:28:03
39772,2023-02-01,15:19:04
83146,2023-02-14,13:26:43
62201,2023-05-02,20:30:04
52092,2023-08-09,22:25:46
60023,2023-08-28,20:44:39
71561,2023-05-14,17:34:23
37176,2023-04-21,11:26:18
43171,2023-09-09,22:30:38
25995,2023-05-24,12:03:12
33945,2023-02-05,13:17:01
80062,2023-07-06,14:04:41
11256,2023-01-27,13:58:49
30436,2023-12-24,18:05:44
46041,2023-04-22,11:50:49
8403,2023-11-09,15:48:23
16576,,16:13:48
53043,2023-09-01,12:13:45
22580,2023-09-13,13:06:33
49370,2023-08-23,18:05:38
12103,2023-07-04,13:56:01
15392,,13:24:31
84392,2023-10-01,16:44:51
60682,2023-04-14,16:51:43
48094,15-04-2023,14:53:14
8223,2023-05-01,21:12:13
25477,2023-05-10,19:09:20
10671,2023-09-21,20:42:17
22788,2023-10-23,15:11:59
25624,2023-06-14,12:59:20
2303.0,2023-03-31,19:38:46
82238,2023-07-10,14:05:16
19243.0,2023-11-11,20:28:51
82139,2023-11-23,16:34:58
57892,2023-04-27,20:03:08
21952,08/13/23,20:42:48
75727,2023-08-21,15:38:16
72429,2023-05-01,11:39:02
6100,2023-09-18,19:39:15
55536,2023-08-19,20:01:38
66476,01/05/23,16:41:23
83270,2023-01-05,14:05:44
64368,2023-04-30,17:02:22
17759,14-09-2023,21:49:10
10869,2023-01-04,19:20:02
56297,2023-11-18,18:49:58
227,2023-06-24,17:01:05
58916,2023-06-05,
73369,2023-03-22,20:35:25
45443,2023-12-12,18:11:15
25696,2023-06-23,12:30:37
82029,2023-09-02,18:01:57
43076,2023-09-28,12:54:41
50662,2023-11-11,20:44:46
79545,2023-07-12,11:33:05
62500,2023-10-16,14:50:32
25779,2023-03-17,21:43:35
66477,2023-04-01,20:31:07
55222,2023-01-22,14:03:31
72218,2023-07-19,21:00:17
58483,2023-08-28,20:58:57
45397,2023-04-15,18:15:31
81511,2023-06-20,12:53:15
12782,2023-09-22,16:00:19
31520,,20:42:28
24780,2023-03-16,19:44:19
43476,04-05-2023,15:06:03
9131,2023-07-23,17:50:51
37927,2023-10-24,20:55:50
23425,2023-10-04,11:16:09
16542,2023-02-28,13:15:03
54740,2023-12-06,16:59:57
55452,2023-01-08,22:34:48
5145,2023-04-09,13:56:37
28703,07/12/23,13:01:39
40550,2023-02-23,19:18:59
31496,2023-08-09,
33572,2023-12-17,21:55:28
57341,2023-12-08,12:42:30
37745,2023-07-31,15:24:45
1330,2023-12-01,17:38:03
72496,2023-10-05,11:06:10
51739,2023-10-04,14:54:23
25639,2023-12-11,19:44:05
43465,2023-05-06,19:29:23
40575,2023-10-08,12:14:38
76013,2023-07-25,19:15:22
45297,2023-05-09,21:57:09
17042,2023-11-12,17:38:09
82944,2023-11-20,20:28:58
30641,2023-01-08,17:34:14
12106,2023-04-10,16:56:35
83457,2023-04-15,20:08:55
24247,2023-09-07,13:44:36
24668,2023-09-17,17:35:00
46062,2023-03-21,21:57:30
6823,2023-02-18,20:41:52
80155,2023-05-24,15:09:28
74538,2023-03-10,14:28:02
75821,2023-08-15,17:00:42
19349,24-07-2023,19:05:55
82344,2023-11-16,17:43:26
43928,2023-03-29,22:13:22
28782,2023-03-10,20:32:24
47584,2023-08-26,11:02:41
9866,2023-12-25,16:15:11
83957,2023-11-26,20:44:42
53605.0,2023-01-17,14:05:24
25234,2023-02-23,21:56:34
72312,2023-01-02,20:51:02
50412,2023-02-06,15:16:59
51596,2023-06-16,13:33:52
29030,2023-02-09,18:12:09
79539,2023-08-22,19:04:36
60200,2023-10-08,13:09:27
4675,2023-12-24,13:35:14
80434,2023-03-04,20:19:00
34445,2023-09-21,14:41:24
51070,2023-08-14,20:27:05
72621,2023-12-05,14:10:34
36630,2023-03-24,19:25:09
37613,2023-01-17,20:26:23
69343,08/26/23,14:17:28
10471,2023-01-26,14:59:34
23792,2023-12-28,20:35:24
19324,2023-09-22,13:24:59
42595,2023-10-21,21:33:23
66418,2023-12-06,19:43:35
8409,2023-03-31,17:37:53
63757,2023-03-05,20:16:21
11157,2023-11-14,14:58:16
60971,2023-11-15,13:47:16
18361,2023-12-30,13:03:18
35226,2023-01-19,20:47:15
84611,2023-08-17,22:10:53
56612,2023-11-21,22:13:36
76061,2023-01-07,21:14:48
1846,2023-07-17,13:02:09
64802,2023-06-05,19:08:43
59704,2023-06-08,19:12:17
31446,2023-09-15,21:38:47
78482,2023-10-03,16:05:47
4542,2023-07-11,19:52:22
78134,2023-02-14,21:14:12
10657,2023-10-17,19:36:41
18632,2023-01-21,17:48:37
17756,2023-01-13,19:25:00
48126.0,2023-07-27,18:19:44
33126,2023-01-22,20:37:08
6355,2023-03-29,19:10:01
33334,2023-06-21,19:29:53
65531,2023-01-28,21:52:48
63783,2023-03-01,18:26:36
13702,2023-01-12,14:39:14
72934,2023-12-21,21:03:41
56020,2023-03-04,12:45:48
3352,2023-11-07,15:32:19
75071,2023-07-20,13:13:37
79838,2023-09-28,18:50:41
26935.0,2023-12-22,14:37:38
71572,2023-01-24,14:34:06
26556,2023-05-17,20:08:41
56073,2023-06-09,12:50:49
57491,2023-09-07,20:46:32
61914,2023-09-13,12:57:16
68007,2023-04-04,21:35:08
16597,2023-03-26,15:05:16
59800,,19:33:09
53395,02/26/2023,20:55:49
27318,19-02-2023,20:54:05
53597,2023-07-12,14:44:07
76958,09/15/2023,19:23:10
20182,2023-01-21,19:48:58
42441,2023-11-07,20:47:55
60219,2023-07-01,14:10:21
24261,24-06-2023,22:50:25
25769,2023-07-06,14:19:16
17553,2023-11-07,11:30:32
56052,2023-02-03,22:50:54
61880,02/08/2023,18:02:25
57675,2023-12-18,14:02:43
54302,2023-05-12,12:58:43
80733,2023-10-29,21:56:14
15782,2023-06-04,20:55:45
46223,11/07/2023,19:00:55
49829,2023-11-26,20:04:47
63253,2023-04-12,17:55:15
61680,2023-03-21,18:24:07
27820,2023-09-11,20:31:09
42576,2023-12-13,20:56:47
82813,2023-02-08,13:56:04
75484,2023-08-20,14:53:50
53886,2023-01-01,21:32:38
62710,2023-05-10,15:55:09
10812,2023-07-15,15:25:54
80622,2023-11-18,14:40:03
76505,2023-11-05,17:07:29
10592,2023-02-17,17:36:07
1243,2023-12-31,14:04:17
45846,2023-01-24,16:29:18
81602,2023-09-25,21:16:52
25224,2023-03-20,12:09:55
66308,2023-03-10,21:35:44
67923,2023-07-31,14:20:37
15991,2023-10-29,20:37:18
70177,01/28/2023,18:16:07
75723,2023-10-12,14:26:24
79138,2023-02-20,21:07:02
39688,2023-06-13,18:20:41
42318,2023-08-21,20:33:56
29773,2023-04-30,14:32:11
83153,2023-08-17,11:42:16
18625,2023-05-28,16:41:36
33902,2023-06-20,17:17:04
70342,2023-10-09,20:32:43
60474,04/15/2023,20:05:20
5797,2023-09-08,21:51:27
10247,2023-01-18,21:55:08
61249,2023-02-08,15:28:45
54531,2023-02-10,19:21:23
27907,2023-03-20,16:30:11
26151.0,2023-10-17,19:06:48
77578,2023-04-18,20:50:27
34777,2023-02-04,13:24:52
64130,2023-02-27,18:45:33
66718,2023-04-14,12:19:14
51774,2023-03-13,20:16:01
80221,2023-12-12,20:50:05
50005,2023-07-26,15:11:27
41853,04-07-2023,20:27:11
52220.0,05/01/23,15:14:26
70237,2023-11-25,20:37:44
36390,2023-12-26,19:16:23
65363,2023-07-10,13:06:07
31209,2023-12-22,13:33:28
15326,2023-08-07,13:53:39
81419,2023-01-30,16:11:33
7912,2023-09-04,19:50:35
82785,,21:07:48
49131,2023-07-02,16:28:57
20376,2023-03-10,19:25:22
4422,2023-12-11,11:20:18
78725,2023-04-03,13:04:06
23719,2023-02-25,16:04:51
12746,2023-05-02,20:40:40
28434,2023-08-10,14:21:37
66022,2023-03-31,20:20:50
24265,2023-12-26,20:36:38
5665,2023-04-24,14:14:26
61296,2023-09-09,13:19:18
18422,2023-01-25,21:23:16
66597,2023-06-06,19:43:52
22962,2023-11-15,
26943,2023-10-02,18:08:25
14131,2023-04-19,22:37:42
37633,2023-12-03,13:03:32
40522,2023-01-09,12:47:32
63604,2023-07-24,15:53:08
39768,2023-04-09,21:14:02
53638,2023-09-19,13:48:48
24865,2023-08-20,18:16:53
51956,2023-05-30,18:40:37
73566,2023-10-06,20:31:12
72986,2023-12-18,16:14:09
21664,10/25/23,19:10:33
37092,2023-05-05,16:56:52
14067,2023-01-22,20:12:55
75851,2023-05-05,18:55:52
29295,2023-07-25,15:01:05
81928,2023-04-19,19:49:30
8240,2023-11-23,21:53:51
8495,2023-11-28,13:28:28
591,2023-06-15,19:31:55
33749,2023-01-15,13:46:57
61353,2023-01-17,19:10:35
79531,,21:36:15
22090,2099-01-01,21:49:06
77509,2023-03-08,18:39:35
17515,05/17/2023,13:30:20
42549,2023-12-09,13:30:26
26010,2023-07-10,19:34:37
76772,11/02/23,13:14:27
48830,2023-10-15,21:36:05
24423,2023-10-09,13:06:01
22204,2023-10-23,19:41:39
69247,2023-07-30,13:14:18
70236,2023-07-27,21:59:34
39398,2023-12-04,15:54:18
83192,2023-04-30,18:14:26
38630,2023-03-31,19:25:18
65936,2023-12-13,20:10:11
35476,2023-03-09,20:58:41
20945,2023-12-27,13:15:08
13369,2023-07-19,21:12:39
857,2023-12-14,21:57:09
22278,2023-06-09,22:39:45
61899,2023-05-05,12:59:08
6445,2023-09-25,20:08:47
49137,2023-12-10,18:29:02
5294,2023-04-11,19:07:01
71644,2023-03-24,19:03:41
40323,2023-07-13,20:20:14
78494,2023-08-02,13:32:47
36300,2023-07-01,19:23:32
53697,2023-05-24,13:18:11
39952,2023-08-07,15:57:33
56077,2023-10-06,16:20:36
75917,2023-06-07,21:11:06
30508,2023-11-24,14:43:34
33712.0,2023-03-11,20:26:12
8878,11/06/23,15:54:37
70032,2023-07-28,16:58:12
73430,2023-04-27,13:02:00
28791,2023-01-31,19:18:04
68349,2023-08-25,21:37:56
5299,2023-11-04,13:38:14
52566,2023-06-18,21:47:52
66110,,22:45:30
82728.0,2023-04-20,21:49:51
25254,2023-07-04,17:10:27
76735,2023-10-01,20:18:41
67926,2023-03-25,18:21:23
53308,2023-03-21,19:30:16
1876,2023-03-13,13:50:27
64001,12/20/2023,
73898,2023-03-22,13:36:36
43543,2023-01-16,16:33:38
4631,2023-01-23,13:52:46
48505,,18:11:19
31040,2023-06-24,11:46:33
73988,2023-09-08,21:49:04
56310,2023-05-30,20:29:07
83649.0,2023-05-27,20:43:51
55816,2023-10-26,20:30:51
53111,05/16/2023,21:58:51
41381,2023-10-24,17:04:08
56429,2023-10-06,21:02:25
75253,2023-11-27,
14517,2023-08-01,19:58:16
51931,2023-03-29,16:54:15
73814,2023-02-02,20:08:37
55326,16-10-2023,14:25:24
1133,2023-02-20,21:13:18
78047,2023-12-21,19:03:25
8715,05/25/2023,14:16:28
47560,2023-09-26,20:52:14
81004,2023-11-16,12:42:00
64629,2023-06-09,15:11:18
49086,2023-08-07,18:02:32
23737,2023-06-06,20:17:08
34914,2023-03-24,22:33:54
48978,2023-06-12,20:39:06
47622,23-05-2023,19:20:39
81773,2023-11-22,19:06:54
64751,2023-09-03,13:09:36
27137,2023-01-21,19:49:03
39593.0,2023-01-22,14:19:50
33604,2023-02-16,14:58:27
43959,2023-10-22,21:30:03
848,2023-04-21,11:45:34
44595,2023-05-05,21:07:59
30453,2023-09-18,19:14:17
66907,2023-04-29,15:48:39
6796,2023-03-24,20:04:56
28989,2023-09-21,20:56:10
69979,2023-01-16,20:23:19
70865,2023-05-29,19:41:52
55182,07-07-2023,12:16:55
66179,2023-01-30,13:09:38
30542,2023-04-09,19:47:52
11193,2023-01-31,18:39:40
27708.0,2023-09-21,16:58:36
34200,2023-10-31,19:31:59
61695,2023-09-14,22:52:45
7798,2023-07-03,18:53:08
7405,2023-06-30,12:56:32
24366,2023-10-16,14:01:35
55830,09/28/23,11:50:43
69123,2023-12-06,20:47:59
33431,2023-08-27,13:33:29
69815,2023-12-05,19:47:16
28533,2023-11-18,16:51:06
73723,2023-08-08,12:21:58
4304,2023-05-18,20:52:18
24344,2023-05-25,21:21:39
36409,2023-04-30,21:43:59
35572,2023-05-28,12:20:06
13569,2023-12-02,13:32:08
16126,2023-05-03,18:42:04
46659,2023-09-25,20:22:59
